access,across,adjustment,administrative,affecting,agriculture,authority,central,change,citizen,comprehensive,department,development,digital,documentation,education,employment,environment,expands,funding,governance,government,guideline,handling,health,improves,infrastructure,initiative,internal,introduced,introduces,largescale,launch,legislation,local,made,major,management,million,minor,modernize,modifies,multiple,national,nationwide,new,office,operation,policy,procedural,procedure,program,public,record,reform,regulation,related,revised,routine,rule,safety,sector,service,significantly,small,social,state,transport,update,urban,welfare,policy_area,public_sentiment,impact_label
0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.3401446312070386,0.0,0.34151805913838124,0.0,0.0,0.0,0.0,0.0,0.0,0.34151805913838124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.2693336401767748,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Negative,Low Impact
0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.2689431016353486,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431407173976382,0.0,0.0,0.0,0.0,0.3431407173976382,social welfare,Negative,Low Impact
0.32041840024384366,0.0,0.0,0.0,0.0,0.4039750262861262,0.0,0.0,0.0,0.0,0.40079100564546954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32041840024384366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326897152551261,0.0,0.3172880642790015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32041840024384366,0.40079100564546954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Positive,High Impact
0.2692752201018655,0.34463365888206027,0.0,0.0,0.0,0.339495060321348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692752201018655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34463365888206027,0.34463365888206027,0.0,0.34463365888206027,0.0,0.0,0.27083920942599593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692752201018655,0.0,0.0,0.0,0.34463365888206027,0.0,0.0,0.0,0.0,agriculture,Positive,High Impact
0.0,0.0,0.3711222532749798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980115805946464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711222532749798,0.0,0.3711222532749798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711222532749798,0.0,0.2923488990638756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711222532749798,0.0,0.0,0.0,0.0,0.3702196438171933,0.0,urban development,Negative,Low Impact
0.0,0.0,0.388654178662585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.388654178662585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.30615954781993054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.0,0.38859487685667315,0.0,0.0,0.0,transport,Negative,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38945303129479436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3840038560963758,0.0,0.0,0.0,0.0,0.0,0.30687574126931844,0.0,0.0,0.0,0.0,0.0,0.38945303129479436,0.0,0.0,0.38945303129479436,0.38945303129479436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38945303129479436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,education,Neutral,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.3886847241848923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886847241848923,0.3886847241848923,0.38880206344101176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30570227573667547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886847241848923,0.0,0.0,0.0,0.3886847241848923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,health,Neutral,Low Impact
0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.3401446312070386,0.0,0.34151805913838124,0.0,0.0,0.0,0.0,0.0,0.0,0.34151805913838124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.2693336401767748,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401446312070386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Neutral,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616156096033804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616156096033804,0.0,0.28818188340953554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616156096033804,0.0,0.0,0.3616156096033804,0.0,0.0,0.0,0.0,0.0,0.3627133555098369,0.0,0.0,0.3616156096033804,0.0,0.3627133555098369,social welfare,Neutral,Low Impact
0.3201559333720197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40046270252234395,0.0,0.0,0.0,0.0,0.0,0.40566756895002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201559333720197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32662937868754716,0.0,0.3170281615841656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201559333720197,0.40046270252234395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,employment,Positive,High Impact
0.0,0.0,0.0,0.0,0.34229050211999246,0.0,0.0,0.0,0.0,0.34229050211999246,0.0,0.0,0.27661420078715776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271228097332908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34229050211999246,0.0,0.0,0.0,0.0,0.0,0.34229050211999246,0.0,0.0,0.0,0.0,0.0,0.34229050211999246,0.0,0.0,0.0,0.0,0.0,0.0,0.27135810260862114,0.0,0.0,0.2690425295167156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436376891322687,0.0,urban development,Positive,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.37075077047884275,0.0,0.0,0.0,0.0,0.0,0.2992077990034468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37075077047884275,0.37075077047884275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29159714085546107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37075077047884275,0.0,0.0,0.0,0.37075077047884275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717057053734254,0.0,urban development,Negative,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38796022578031314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38796022578031314,0.0,0.3091766660072689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38796022578031314,0.0,0.0,0.38796022578031314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38967179171588984,0.38796022578031314,0.0,0.0,transport,Negative,Low Impact
0.26911938400440105,0.34443421102928434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409994783371255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26911938400440105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34443421102928434,0.34443421102928434,0.0,0.34443421102928434,0.0,0.0,0.27068246820999636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26911938400440105,0.0,0.0,0.0,0.34443421102928434,0.0,0.0,0.0,0.0,employment,Positive,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38886565424331654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064129081326047,0.0,0.0,0.3873353127192344,0.0,0.0,0.38886565424331654,0.0,0.0,0.38886565424331654,0.38886565424331654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38886565424331654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,health,Positive,High Impact
0.0,0.0,0.3889731483292925,0.0,0.0,0.3867969267250402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.3889731483292925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.30641081389215824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,Low Impact
0.30447658145366546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808503980528002,0.0,0.3099871682467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30447658145366546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106329955458221,0.0,0.30150198950560236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30447658145366546,0.3808503980528002,0.0,0.0,0.0,0.0,0.0,0.3850969106207783,0.0,urban development,Neutral,High Impact
0.2692471147503174,0.3445976880633026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397669419283591,0.2692471147503174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3445976880633026,0.3445976880633026,0.0,0.3445976880633026,0.0,0.0,0.27081094083451146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692471147503174,0.0,0.0,0.0,0.3445976880633026,0.0,0.0,0.0,0.0,health,Neutral,High Impact
0.25960442192068917,0.33225642431800356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26430288737255864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25960442192068917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33225642431800356,0.33225642431800356,0.0,0.33225642431800356,0.0,0.0,0.2611122418538691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25960442192068917,0.0,0.0,0.0,0.33225642431800356,0.0,0.0,0.32834335037476137,0.0,urban development,Neutral,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37566827625014226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.3783458176103019,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,environment,Negative,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37566827625014226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783458176103019,0.0,0.0,0.3783458176103019,0.0,0.0,0.3783458176103019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,environment,Neutral,Low Impact
0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.2689431016353486,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339651415476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3431407173976382,0.0,0.0,0.0,0.0,0.3431407173976382,social welfare,Neutral,Low Impact
0.0,0.0,0.3889731483292925,0.0,0.0,0.3867969267250402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.3889731483292925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.30641081389215824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889731483292925,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,Low Impact
0.0,0.0,0.0,0.0,0.0,0.3885034949138947,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38873785559735063,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30574406383044656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38873785559735063,0.0,0.0,0.0,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Negative,Low Impact
0.0,0.0,0.0,0.36180332002017523,0.0,0.36402937021673676,0.0,0.0,0.36180332002017523,0.0,0.0,0.36180332002017523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36180332002017523,0.0,0.0,0.0,0.0,0.28648344342017046,0.0,0.0,0.0,0.0,0.36180332002017523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36180332002017523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,Low Impact
0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.274298816181268,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.2820443792759251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538221854982597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public safety,Neutral,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36289874434668884,0.0,0.0,0.0,0.0,0.0,0.36038454243739726,0.0,0.0,0.0,0.0,0.0,0.0,0.36038454243739726,0.2859518664082448,0.0,0.0,0.0,0.0,0.0,0.36289874434668884,0.0,0.0,0.36289874434668884,0.36289874434668884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36289874434668884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Neutral,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915308827310779,0.36026161569359866,0.0,0.0,0.0,0.0,0.36205880211084895,0.36205880211084895,0.36026161569359866,0.0,0.0,0.0,0.0,0.0,0.36205880211084895,0.0,0.0,0.0,0.0,0.0,0.0,0.36205880211084895,0.0,0.0,0.36205880211084895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Neutral,High Impact
0.0,0.0,0.0,0.0,0.0,0.3868858556431294,0.0,0.0,0.0,0.0,0.0,0.0,0.31241768089398003,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.0,0.0,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,High Impact
0.29726724695623563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718326998773503,0.0,0.0,0.3739988852891301,0.0,0.0,0.0,0.0,0.0,0.0,0.3739988852891301,0.0,0.0,0.0,0.0,0.29726724695623563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30327789072910155,0.0,0.2943630867906254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29726724695623563,0.3718326998773503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Positive,High Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.3884162632507133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884162632507133,0.3884162632507133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30549113001002776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884162632507133,0.0,0.0,0.0,0.3884162632507133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39030654836545997,0.0,0.0,0.0,transport,Negative,Low Impact
0.0,0.0,0.0,0.0,0.0,0.3885034949138947,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38873785559735063,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30574406383044656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38873785559735063,0.0,0.0,0.0,0.38873785559735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,Low Impact
0.0,0.0,0.0,0.36156261025579756,0.0,0.0,0.0,0.0,0.36156261025579756,0.0,0.0,0.36156261025579756,0.0,0.0,0.0,0.0,0.3656108319532843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36156261025579756,0.0,0.0,0.0,0.0,0.28629284438929387,0.0,0.0,0.0,0.0,0.36156261025579756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36156261025579756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,employment,Neutral,Low Impact
0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.274298816181268,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464152105517424,0.0,0.2820443792759251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538221854982597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,public safety,Neutral,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.36255237169659194,0.0,0.0,0.0,0.0,0.0,0.0,0.3615721922839983,0.0,0.0,0.0,0.0,0.0,0.0,0.3615721922839983,0.0,0.36255237169659194,0.36255237169659194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28514906350848856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36255237169659194,0.0,0.0,0.0,0.36255237169659194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,digital governance,Neutral,Low Impact
0.0,0.0,0.0,0.0,0.0,0.3868858556431294,0.0,0.0,0.0,0.0,0.0,0.0,0.31241768089398003,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.3879985895253,0.0,0.0,0.3879985895253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agriculture,Neutral,High Impact
0.0,0.0,0.388654178662585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.388654178662585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.30615954781993054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388654178662585,0.0,0.0,0.38859487685667315,0.0,0.0,0.0,transport,Negative,Low Impact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734179615369694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787169184676013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787169184676013,0.0,0.0,0.0,0.0,0.0,0.3787169184676013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787169184676013,0.0,0.0,0.3787169184676013,0.0,0.0,0.3787169184676013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,education,Neutral,Low Impact
0.0,0.0,0.3704455428846638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704455428846638,0.0,0.3704455428846638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704455428846638,0.0,0.29181582529681327,0.29808792664195954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3739486741266389,0.0,0.0,0.0,0.3704455428846638,0.0,0.0,0.0,0.0,0.0,0.0,public safety,Negative,Low Impact
